,cbsa,cbsa_short,report_date,weekday,Cases_7_day_count_change,cases_100k,admissions_covid_confirmed_last_7_days,admits_100k,state,lat,lon,total_population_2019
171069,"Snyder, TX","Snyder, TX",2021-05-26,Wednesday,0.0,0.0,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171076,"Snyder, TX","Snyder, TX",2021-06-02,Wednesday,0.0,0.0,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171083,"Snyder, TX","Snyder, TX",2021-06-09,Wednesday,0.0,0.0,1.0,5.986948452373825,TX,32.7443531,-100.9133465,16703.0
171090,"Snyder, TX","Snyder, TX",2021-06-16,Wednesday,0.0,0.0,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171097,"Snyder, TX","Snyder, TX",2021-06-23,Wednesday,0.0,0.0,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171104,"Snyder, TX","Snyder, TX",2021-06-30,Wednesday,0.0,0.0,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171111,"Snyder, TX","Snyder, TX",2021-07-07,Wednesday,0.0,0.0,1.0,5.986948452373825,TX,32.7443531,-100.9133465,16703.0
171118,"Snyder, TX","Snyder, TX",2021-07-14,Wednesday,0.0,0.0,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171125,"Snyder, TX","Snyder, TX",2021-07-21,Wednesday,0.0,0.0,2.0,11.97389690474765,TX,32.7443531,-100.9133465,16703.0
171132,"Snyder, TX","Snyder, TX",2021-07-28,Wednesday,16.0,95.7911752379812,0.0,0.0,TX,32.7443531,-100.9133465,16703.0
171139,"Snyder, TX","Snyder, TX",2021-08-04,Wednesday,37.0,221.51709273783152,1.0,5.986948452373825,TX,32.7443531,-100.9133465,16703.0
171144,"Somerset, KY","Somerset, KY",2021-01-06,Wednesday,0.0,0.0,227.0,349.34363409716985,KY,37.1073741,-84.5769534,64979.0
171151,"Somerset, KY","Somerset, KY",2021-01-13,Wednesday,0.0,0.0,222.0,341.64884039458906,KY,37.1073741,-84.5769534,64979.0
171158,"Somerset, KY","Somerset, KY",2021-01-20,Wednesday,0.0,0.0,204.0,313.94758306529803,KY,37.1073741,-84.5769534,64979.0
171165,"Somerset, KY","Somerset, KY",2021-01-27,Wednesday,0.0,0.0,170.0,261.62298588774837,KY,37.1073741,-84.5769534,64979.0
171172,"Somerset, KY","Somerset, KY",2021-02-03,Wednesday,0.0,0.0,149.0,229.30485233690885,KY,37.1073741,-84.5769534,64979.0
171179,"Somerset, KY","Somerset, KY",2021-02-10,Wednesday,0.0,0.0,76.0,116.96086427922867,KY,37.1073741,-84.5769534,64979.0
171186,"Somerset, KY","Somerset, KY",2021-02-17,Wednesday,0.0,0.0,120.0,184.67504886194,KY,37.1073741,-84.5769534,64979.0
171193,"Somerset, KY","Somerset, KY",2021-02-24,Wednesday,0.0,0.0,84.0,129.27253420335802,KY,37.1073741,-84.5769534,64979.0
171200,"Somerset, KY","Somerset, KY",2021-03-03,Wednesday,0.0,0.0,67.0,103.11023561458317,KY,37.1073741,-84.5769534,64979.0
171207,"Somerset, KY","Somerset, KY",2021-03-10,Wednesday,0.0,0.0,66.0,101.57127687406701,KY,37.1073741,-84.5769534,64979.0
171214,"Somerset, KY","Somerset, KY",2021-03-17,Wednesday,0.0,0.0,56.0,86.18168946890535,KY,37.1073741,-84.5769534,64979.0
171221,"Somerset, KY","Somerset, KY",2021-03-24,Wednesday,0.0,0.0,38.0,58.48043213961434,KY,37.1073741,-84.5769534,64979.0
171228,"Somerset, KY","Somerset, KY",2021-03-31,Wednesday,0.0,0.0,56.0,86.18168946890535,KY,37.1073741,-84.5769534,64979.0
171235,"Somerset, KY","Somerset, KY",2021-04-07,Wednesday,0.0,0.0,47.0,72.33106080425983,KY,37.1073741,-84.5769534,64979.0
171242,"Somerset, KY","Somerset, KY",2021-04-14,Wednesday,0.0,0.0,15.0,23.0843811077425,KY,37.1073741,-84.5769534,64979.0
171249,"Somerset, KY","Somerset, KY",2021-04-21,Wednesday,0.0,0.0,22.0,33.85709229135567,KY,37.1073741,-84.5769534,64979.0
171256,"Somerset, KY","Somerset, KY",2021-04-28,Wednesday,0.0,0.0,15.0,23.0843811077425,KY,37.1073741,-84.5769534,64979.0
171263,"Somerset, KY","Somerset, KY",2021-05-05,Wednesday,0.0,0.0,14.0,21.545422367226337,KY,37.1073741,-84.5769534,64979.0
171270,"Somerset, KY","Somerset, KY",2021-05-12,Wednesday,0.0,0.0,11.0,16.928546145677835,KY,37.1073741,-84.5769534,64979.0
171277,"Somerset, KY","Somerset, KY",2021-05-19,Wednesday,0.0,0.0,7.0,10.772711183613168,KY,37.1073741,-84.5769534,64979.0
171284,"Somerset, KY","Somerset, KY",2021-05-26,Wednesday,0.0,0.0,13.0,20.00646362671017,KY,37.1073741,-84.5769534,64979.0
171291,"Somerset, KY","Somerset, KY",2021-06-02,Wednesday,0.0,0.0,9.0,13.850628664645502,KY,37.1073741,-84.5769534,64979.0
171298,"Somerset, KY","Somerset, KY",2021-06-09,Wednesday,22.0,33.85709229135567,8.0,12.311669924129335,KY,37.1073741,-84.5769534,64979.0
171305,"Somerset, KY","Somerset, KY",2021-06-16,Wednesday,33.0,50.785638437033505,0.0,0.0,KY,37.1073741,-84.5769534,64979.0
171312,"Somerset, KY","Somerset, KY",2021-06-23,Wednesday,23.0,35.396051031871835,3.0,4.616876221548501,KY,37.1073741,-84.5769534,64979.0
171319,"Somerset, KY","Somerset, KY",2021-06-30,Wednesday,14.0,21.545422367226337,15.0,23.0843811077425,KY,37.1073741,-84.5769534,64979.0
171326,"Somerset, KY","Somerset, KY",2021-07-07,Wednesday,0.0,0.0,13.0,20.00646362671017,KY,37.1073741,-84.5769534,64979.0
171333,"Somerset, KY","Somerset, KY",2021-07-14,Wednesday,59.0,90.79856569045384,11.0,16.928546145677835,KY,37.1073741,-84.5769534,64979.0
171340,"Somerset, KY","Somerset, KY",2021-07-21,Wednesday,92.0,141.58420412748734,11.0,16.928546145677835,KY,37.1073741,-84.5769534,64979.0
171347,"Somerset, KY","Somerset, KY",2021-07-28,Wednesday,112.0,172.3633789378107,87.0,133.88941042490652,KY,37.1073741,-84.5769534,64979.0
171354,"Somerset, KY","Somerset, KY",2021-08-04,Wednesday,200.0,307.7917481032334,83.0,127.73357546284184,KY,37.1073741,-84.5769534,64979.0
171359,"Somerset, PA","Somerset, PA",2021-01-06,Wednesday,0.0,0.0,32.0,43.568831946846025,PA,39.9812968,-79.0284859,73447.0
171366,"Somerset, PA","Somerset, PA",2021-01-13,Wednesday,0.0,0.0,18.0,24.50746797010089,PA,39.9812968,-79.0284859,73447.0
171373,"Somerset, PA","Somerset, PA",2021-01-20,Wednesday,0.0,0.0,11.0,14.976785981728321,PA,39.9812968,-79.0284859,73447.0
171380,"Somerset, PA","Somerset, PA",2021-01-27,Wednesday,0.0,0.0,10.0,13.615259983389384,PA,39.9812968,-79.0284859,73447.0
171387,"Somerset, PA","Somerset, PA",2021-02-03,Wednesday,0.0,0.0,6.0,8.16915599003363,PA,39.9812968,-79.0284859,73447.0
171394,"Somerset, PA","Somerset, PA",2021-02-10,Wednesday,0.0,0.0,0.0,0.0,PA,39.9812968,-79.0284859,73447.0
171401,"Somerset, PA","Somerset, PA",2021-02-17,Wednesday,0.0,0.0,1.0,1.3615259983389383,PA,39.9812968,-79.0284859,73447.0
171408,"Somerset, PA","Somerset, PA",2021-02-24,Wednesday,0.0,0.0,3.0,4.084577995016815,PA,39.9812968,-79.0284859,73447.0
171415,"Somerset, PA","Somerset, PA",2021-03-03,Wednesday,0.0,0.0,1.0,1.3615259983389383,PA,39.9812968,-79.0284859,73447.0
171422,"Somerset, PA","Somerset, PA",2021-03-10,Wednesday,0.0,0.0,3.0,4.084577995016815,PA,39.9812968,-79.0284859,73447.0
171429,"Somerset, PA","Somerset, PA",2021-03-17,Wednesday,0.0,0.0,0.0,0.0,PA,39.9812968,-79.0284859,73447.0
171436,"Somerset, PA","Somerset, PA",2021-03-24,Wednesday,0.0,0.0,4.0,5.446103993355753,PA,39.9812968,-79.0284859,73447.0
171443,"Somerset, PA","Somerset, PA",2021-03-31,Wednesday,0.0,0.0,2.0,2.7230519966778766,PA,39.9812968,-79.0284859,73447.0
171450,"Somerset, PA","Somerset, PA",2021-04-07,Wednesday,0.0,0.0,1.0,1.3615259983389383,PA,39.9812968,-79.0284859,73447.0
171457,"Somerset, PA","Somerset, PA",2021-04-14,Wednesday,0.0,0.0,7.0,9.530681988372569,PA,39.9812968,-79.0284859,73447.0
171464,"Somerset, PA","Somerset, PA",2021-04-21,Wednesday,0.0,0.0,9.0,12.253733985050445,PA,39.9812968,-79.0284859,73447.0
171471,"Somerset, PA","Somerset, PA",2021-04-28,Wednesday,0.0,0.0,11.0,14.976785981728321,PA,39.9812968,-79.0284859,73447.0
171478,"Somerset, PA","Somerset, PA",2021-05-05,Wednesday,0.0,0.0,1.0,1.3615259983389383,PA,39.9812968,-79.0284859,73447.0
171485,"Somerset, PA","Somerset, PA",2021-05-12,Wednesday,0.0,0.0,3.0,4.084577995016815,PA,39.9812968,-79.0284859,73447.0
171492,"Somerset, PA","Somerset, PA",2021-05-19,Wednesday,0.0,0.0,3.0,4.084577995016815,PA,39.9812968,-79.0284859,73447.0
171499,"Somerset, PA","Somerset, PA",2021-05-26,Wednesday,0.0,0.0,7.0,9.530681988372569,PA,39.9812968,-79.0284859,73447.0
171506,"Somerset, PA","Somerset, PA",2021-06-02,Wednesday,0.0,0.0,1.0,1.3615259983389383,PA,39.9812968,-79.0284859,73447.0
171513,"Somerset, PA","Somerset, PA",2021-06-09,Wednesday,28.0,38.122727953490276,3.0,4.084577995016815,PA,39.9812968,-79.0284859,73447.0
171520,"Somerset, PA","Somerset, PA",2021-06-16,Wednesday,18.0,24.50746797010089,0.0,0.0,PA,39.9812968,-79.0284859,73447.0
171527,"Somerset, PA","Somerset, PA",2021-06-23,Wednesday,28.0,38.122727953490276,0.0,0.0,PA,39.9812968,-79.0284859,73447.0
171534,"Somerset, PA","Somerset, PA",2021-06-30,Wednesday,0.0,0.0,1.0,1.3615259983389383,PA,39.9812968,-79.0284859,73447.0
171541,"Somerset, PA","Somerset, PA",2021-07-07,Wednesday,0.0,0.0,2.0,2.7230519966778766,PA,39.9812968,-79.0284859,73447.0
171548,"Somerset, PA","Somerset, PA",2021-07-14,Wednesday,0.0,0.0,4.0,5.446103993355753,PA,39.9812968,-79.0284859,73447.0
171555,"Somerset, PA","Somerset, PA",2021-07-21,Wednesday,0.0,0.0,6.0,8.16915599003363,PA,39.9812968,-79.0284859,73447.0
171562,"Somerset, PA","Somerset, PA",2021-07-28,Wednesday,13.0,17.699837978406197,3.0,4.084577995016815,PA,39.9812968,-79.0284859,73447.0
171569,"Somerset, PA","Somerset, PA",2021-08-04,Wednesday,40.0,54.46103993355754,0.0,0.0,PA,39.9812968,-79.0284859,73447.0
171574,"Sonora, CA","Sonora, CA",2021-01-06,Wednesday,0.0,0.0,10.0,18.356033628253606,CA,38.0214344,-119.9647335,54478.0
171581,"Sonora, CA","Sonora, CA",2021-01-13,Wednesday,0.0,0.0,6.0,11.013620176952163,CA,38.0214344,-119.9647335,54478.0
171588,"Sonora, CA","Sonora, CA",2021-01-20,Wednesday,0.0,0.0,4.0,7.342413451301442,CA,38.0214344,-119.9647335,54478.0
171595,"Sonora, CA","Sonora, CA",2021-01-27,Wednesday,0.0,0.0,7.0,12.849223539777524,CA,38.0214344,-119.9647335,54478.0
171602,"Sonora, CA","Sonora, CA",2021-02-03,Wednesday,0.0,0.0,9.0,16.520430265428246,CA,38.0214344,-119.9647335,54478.0
171609,"Sonora, CA","Sonora, CA",2021-02-10,Wednesday,0.0,0.0,8.0,14.684826902602884,CA,38.0214344,-119.9647335,54478.0
171616,"Sonora, CA","Sonora, CA",2021-02-17,Wednesday,0.0,0.0,5.0,9.178016814126803,CA,38.0214344,-119.9647335,54478.0
171623,"Sonora, CA","Sonora, CA",2021-02-24,Wednesday,0.0,0.0,6.0,11.013620176952163,CA,38.0214344,-119.9647335,54478.0
171630,"Sonora, CA","Sonora, CA",2021-03-03,Wednesday,0.0,0.0,4.0,7.342413451301442,CA,38.0214344,-119.9647335,54478.0
171637,"Sonora, CA","Sonora, CA",2021-03-10,Wednesday,0.0,0.0,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171644,"Sonora, CA","Sonora, CA",2021-03-17,Wednesday,0.0,0.0,3.0,5.506810088476081,CA,38.0214344,-119.9647335,54478.0
171651,"Sonora, CA","Sonora, CA",2021-03-24,Wednesday,0.0,0.0,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171658,"Sonora, CA","Sonora, CA",2021-03-31,Wednesday,0.0,0.0,0.0,0.0,CA,38.0214344,-119.9647335,54478.0
171665,"Sonora, CA","Sonora, CA",2021-04-07,Wednesday,0.0,0.0,3.0,5.506810088476081,CA,38.0214344,-119.9647335,54478.0
171672,"Sonora, CA","Sonora, CA",2021-04-14,Wednesday,0.0,0.0,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171679,"Sonora, CA","Sonora, CA",2021-04-21,Wednesday,0.0,0.0,1.0,1.8356033628253605,CA,38.0214344,-119.9647335,54478.0
171686,"Sonora, CA","Sonora, CA",2021-04-28,Wednesday,0.0,0.0,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171693,"Sonora, CA","Sonora, CA",2021-05-05,Wednesday,0.0,0.0,1.0,1.8356033628253605,CA,38.0214344,-119.9647335,54478.0
171700,"Sonora, CA","Sonora, CA",2021-05-12,Wednesday,0.0,0.0,4.0,7.342413451301442,CA,38.0214344,-119.9647335,54478.0
171707,"Sonora, CA","Sonora, CA",2021-05-19,Wednesday,0.0,0.0,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171714,"Sonora, CA","Sonora, CA",2021-05-26,Wednesday,0.0,0.0,1.0,1.8356033628253605,CA,38.0214344,-119.9647335,54478.0
171721,"Sonora, CA","Sonora, CA",2021-06-02,Wednesday,0.0,0.0,0.0,0.0,CA,38.0214344,-119.9647335,54478.0
171728,"Sonora, CA","Sonora, CA",2021-06-09,Wednesday,0.0,0.0,0.0,0.0,CA,38.0214344,-119.9647335,54478.0
171735,"Sonora, CA","Sonora, CA",2021-06-16,Wednesday,22.0,40.38327398215793,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171742,"Sonora, CA","Sonora, CA",2021-06-23,Wednesday,13.0,23.86284371672969,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171749,"Sonora, CA","Sonora, CA",2021-06-30,Wednesday,20.0,36.71206725650721,2.0,3.671206725650721,CA,38.0214344,-119.9647335,54478.0
171756,"Sonora, CA","Sonora, CA",2021-07-07,Wednesday,12.0,22.027240353904325,4.0,7.342413451301442,CA,38.0214344,-119.9647335,54478.0
171763,"Sonora, CA","Sonora, CA",2021-07-14,Wednesday,25.0,45.89008407063401,1.0,1.8356033628253605,CA,38.0214344,-119.9647335,54478.0
171770,"Sonora, CA","Sonora, CA",2021-07-21,Wednesday,21.0,38.54767061933257,4.0,7.342413451301442,CA,38.0214344,-119.9647335,54478.0
171777,"Sonora, CA","Sonora, CA",2021-07-28,Wednesday,54.0,99.12258159256947,3.0,5.506810088476081,CA,38.0214344,-119.9647335,54478.0
171784,"Sonora, CA","Sonora, CA",2021-08-04,Wednesday,266.0,488.2704945115459,10.0,18.356033628253606,CA,38.0214344,-119.9647335,54478.0
171789,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-01-06,Wednesday,0.0,0.0,92.0,28.429018611736858,IN,41.7749808,-86.1230143,323613.0
171796,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-01-13,Wednesday,0.0,0.0,58.0,17.922642168268887,IN,41.7749808,-86.1230143,323613.0
171803,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-01-20,Wednesday,0.0,0.0,60.0,18.5406643120023,IN,41.7749808,-86.1230143,323613.0
171810,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-01-27,Wednesday,0.0,0.0,53.0,16.377586808935362,IN,41.7749808,-86.1230143,323613.0
171817,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-02-03,Wednesday,0.0,0.0,43.0,13.287476090268314,IN,41.7749808,-86.1230143,323613.0
171824,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-02-10,Wednesday,0.0,0.0,35.0,10.815387515334674,IN,41.7749808,-86.1230143,323613.0
171831,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-02-17,Wednesday,0.0,0.0,30.0,9.27033215600115,IN,41.7749808,-86.1230143,323613.0
171838,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-02-24,Wednesday,0.0,0.0,24.0,7.416265724800919,IN,41.7749808,-86.1230143,323613.0
171845,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-03-03,Wednesday,0.0,0.0,38.0,11.74242073093479,IN,41.7749808,-86.1230143,323613.0
171852,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-03-10,Wednesday,0.0,0.0,23.0,7.107254652934214,IN,41.7749808,-86.1230143,323613.0
171859,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-03-17,Wednesday,0.0,0.0,38.0,11.74242073093479,IN,41.7749808,-86.1230143,323613.0
171866,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-03-24,Wednesday,0.0,0.0,39.0,12.051431802801494,IN,41.7749808,-86.1230143,323613.0
171873,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-03-31,Wednesday,0.0,0.0,48.0,14.832531449601838,IN,41.7749808,-86.1230143,323613.0
171880,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-04-07,Wednesday,0.0,0.0,93.0,28.73802968360356,IN,41.7749808,-86.1230143,323613.0
171887,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-04-14,Wednesday,0.0,0.0,68.0,21.01275288693594,IN,41.7749808,-86.1230143,323613.0
171894,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-04-21,Wednesday,0.0,0.0,64.0,19.776708599469117,IN,41.7749808,-86.1230143,323613.0
171901,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-04-28,Wednesday,0.0,0.0,60.0,18.5406643120023,IN,41.7749808,-86.1230143,323613.0
171908,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-05-05,Wednesday,0.0,0.0,66.0,20.394730743202526,IN,41.7749808,-86.1230143,323613.0
171915,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-05-12,Wednesday,0.0,0.0,54.0,16.68659788080207,IN,41.7749808,-86.1230143,323613.0
171922,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-05-19,Wednesday,0.0,0.0,44.0,13.596487162135018,IN,41.7749808,-86.1230143,323613.0
171929,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-05-26,Wednesday,0.0,0.0,37.0,11.433409659068083,IN,41.7749808,-86.1230143,323613.0
171936,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-06-02,Wednesday,0.0,0.0,23.0,7.107254652934214,IN,41.7749808,-86.1230143,323613.0
171943,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-06-09,Wednesday,141.0,43.5705611332054,12.0,3.7081328624004595,IN,41.7749808,-86.1230143,323613.0
171950,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-06-16,Wednesday,101.0,31.2101182585372,13.0,4.017143934267165,IN,41.7749808,-86.1230143,323613.0
171957,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-06-23,Wednesday,51.0,15.759564665201953,5.0,1.5450553593335248,IN,41.7749808,-86.1230143,323613.0
171964,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-06-30,Wednesday,36.0,11.124398587201378,11.0,3.3991217905337545,IN,41.7749808,-86.1230143,323613.0
171971,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-07-07,Wednesday,12.0,3.7081328624004595,5.0,1.5450553593335248,IN,41.7749808,-86.1230143,323613.0
171978,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-07-14,Wednesday,75.0,23.175830390002872,6.0,1.8540664312002297,IN,41.7749808,-86.1230143,323613.0
171985,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-07-21,Wednesday,67.0,20.703741815069233,13.0,4.017143934267165,IN,41.7749808,-86.1230143,323613.0
171992,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-07-28,Wednesday,126.0,38.93539505520483,9.0,2.7810996468003446,IN,41.7749808,-86.1230143,323613.0
171999,"South Bend-Mishawaka, IN-MI","South Bend, IN",2021-08-04,Wednesday,232.0,71.69056867307555,18.0,5.562199293600689,IN,41.7749808,-86.1230143,323613.0
172004,"Spartanburg, SC","Spartanburg, SC",2021-01-06,Wednesday,0.0,0.0,193.0,60.353049705270735,SC,34.9332708,-81.9910522,319785.0
172011,"Spartanburg, SC","Spartanburg, SC",2021-01-13,Wednesday,0.0,0.0,184.0,57.538658786372096,SC,34.9332708,-81.9910522,319785.0
172018,"Spartanburg, SC","Spartanburg, SC",2021-01-20,Wednesday,0.0,0.0,162.0,50.659036540175435,SC,34.9332708,-81.9910522,319785.0
172025,"Spartanburg, SC","Spartanburg, SC",2021-01-27,Wednesday,0.0,0.0,156.0,48.782775927576346,SC,34.9332708,-81.9910522,319785.0
172032,"Spartanburg, SC","Spartanburg, SC",2021-02-03,Wednesday,0.0,0.0,108.0,33.77269102678362,SC,34.9332708,-81.9910522,319785.0
172039,"Spartanburg, SC","Spartanburg, SC",2021-02-10,Wednesday,0.0,0.0,96.0,30.020169801585443,SC,34.9332708,-81.9910522,319785.0
172046,"Spartanburg, SC","Spartanburg, SC",2021-02-17,Wednesday,0.0,0.0,92.0,28.769329393186048,SC,34.9332708,-81.9910522,319785.0
172053,"Spartanburg, SC","Spartanburg, SC",2021-02-24,Wednesday,0.0,0.0,81.0,25.329518270087718,SC,34.9332708,-81.9910522,319785.0
172060,"Spartanburg, SC","Spartanburg, SC",2021-03-03,Wednesday,0.0,0.0,53.0,16.573635411291963,SC,34.9332708,-81.9910522,319785.0
172067,"Spartanburg, SC","Spartanburg, SC",2021-03-10,Wednesday,0.0,0.0,42.0,13.133824288193631,SC,34.9332708,-81.9910522,319785.0
172074,"Spartanburg, SC","Spartanburg, SC",2021-03-17,Wednesday,0.0,0.0,45.0,14.071954594493176,SC,34.9332708,-81.9910522,319785.0
172081,"Spartanburg, SC","Spartanburg, SC",2021-03-24,Wednesday,0.0,0.0,50.0,15.635505104992417,SC,34.9332708,-81.9910522,319785.0
172088,"Spartanburg, SC","Spartanburg, SC",2021-03-31,Wednesday,0.0,0.0,45.0,14.071954594493176,SC,34.9332708,-81.9910522,319785.0
172095,"Spartanburg, SC","Spartanburg, SC",2021-04-07,Wednesday,0.0,0.0,46.0,14.384664696593024,SC,34.9332708,-81.9910522,319785.0
172102,"Spartanburg, SC","Spartanburg, SC",2021-04-14,Wednesday,0.0,0.0,28.0,8.755882858795754,SC,34.9332708,-81.9910522,319785.0
172109,"Spartanburg, SC","Spartanburg, SC",2021-04-21,Wednesday,0.0,0.0,34.0,10.632143471394844,SC,34.9332708,-81.9910522,319785.0
172116,"Spartanburg, SC","Spartanburg, SC",2021-04-28,Wednesday,0.0,0.0,32.0,10.006723267195147,SC,34.9332708,-81.9910522,319785.0
172123,"Spartanburg, SC","Spartanburg, SC",2021-05-05,Wednesday,0.0,0.0,22.0,6.879622246196663,SC,34.9332708,-81.9910522,319785.0
172130,"Spartanburg, SC","Spartanburg, SC",2021-05-12,Wednesday,0.0,0.0,19.0,5.941491939897118,SC,34.9332708,-81.9910522,319785.0
172137,"Spartanburg, SC","Spartanburg, SC",2021-05-19,Wednesday,0.0,0.0,15.0,4.690651531497725,SC,34.9332708,-81.9910522,319785.0
172144,"Spartanburg, SC","Spartanburg, SC",2021-05-26,Wednesday,0.0,0.0,15.0,4.690651531497725,SC,34.9332708,-81.9910522,319785.0
172151,"Spartanburg, SC","Spartanburg, SC",2021-06-02,Wednesday,0.0,0.0,10.0,3.1271010209984835,SC,34.9332708,-81.9910522,319785.0
172158,"Spartanburg, SC","Spartanburg, SC",2021-06-09,Wednesday,85.0,26.58035867848711,6.0,1.8762606125990902,SC,34.9332708,-81.9910522,319785.0
172165,"Spartanburg, SC","Spartanburg, SC",2021-06-16,Wednesday,61.0,19.07531622809075,5.0,1.5635505104992418,SC,34.9332708,-81.9910522,319785.0
172172,"Spartanburg, SC","Spartanburg, SC",2021-06-23,Wednesday,51.0,15.948215207092266,4.0,1.2508404083993934,SC,34.9332708,-81.9910522,319785.0
172179,"Spartanburg, SC","Spartanburg, SC",2021-06-30,Wednesday,56.0,17.51176571759151,1.0,0.31271010209984834,SC,34.9332708,-81.9910522,319785.0
172186,"Spartanburg, SC","Spartanburg, SC",2021-07-07,Wednesday,33.0,10.319433369294995,6.0,1.8762606125990902,SC,34.9332708,-81.9910522,319785.0
172193,"Spartanburg, SC","Spartanburg, SC",2021-07-14,Wednesday,49.0,15.322795002892569,6.0,1.8762606125990902,SC,34.9332708,-81.9910522,319785.0
172200,"Spartanburg, SC","Spartanburg, SC",2021-07-21,Wednesday,176.0,55.03697796957331,15.0,4.690651531497725,SC,34.9332708,-81.9910522,319785.0
172207,"Spartanburg, SC","Spartanburg, SC",2021-07-28,Wednesday,361.0,112.88834685804525,33.0,10.319433369294995,SC,34.9332708,-81.9910522,319785.0
172214,"Spartanburg, SC","Spartanburg, SC",2021-08-04,Wednesday,673.0,210.45389871319793,52.0,16.260925309192114,SC,34.9332708,-81.9910522,319785.0
172219,"Spearfish, SD","Spearfish, SD",2021-01-06,Wednesday,0.0,0.0,1.0,3.869370066553165,SD,44.348767,-103.8049474,25844.0
172226,"Spearfish, SD","Spearfish, SD",2021-01-13,Wednesday,0.0,0.0,5.0,19.346850332765825,SD,44.348767,-103.8049474,25844.0
172233,"Spearfish, SD","Spearfish, SD",2021-01-20,Wednesday,0.0,0.0,2.0,7.73874013310633,SD,44.348767,-103.8049474,25844.0
172240,"Spearfish, SD","Spearfish, SD",2021-01-27,Wednesday,0.0,0.0,1.0,3.869370066553165,SD,44.348767,-103.8049474,25844.0
172247,"Spearfish, SD","Spearfish, SD",2021-02-03,Wednesday,0.0,0.0,0.0,0.0,SD,44.348767,-103.8049474,25844.0
172254,"Spearfish, SD","Spearfish, SD",2021-02-10,Wednesday,0.0,0.0,0.0,0.0,SD,44.348767,-103.8049474,25844.0
172261,"Spearfish, SD","Spearfish, SD",2021-02-17,Wednesday,0.0,0.0,0.0,0.0,SD,44.348767,-103.8049474,25844.0
172268,"Spearfish, SD","Spearfish, SD",2021-02-24,Wednesday,0.0,0.0,0.0,0.0,SD,44.348767,-103.8049474,25844.0
